result,odds-home,odds-draw,odds-away,home-wins,home-draw,home-losses,home-goals,home-opposition-goals,home-shots,home-shots-on-target,home-opposition-shots,home-opposition-shots-on-target,away-wins,away-draw,away-losses,away-goals,away-opposition-goals,away-shots,away-shots-on-target,away-opposition-shots,away-opposition-shots-on-target
D,1.53,4.0,6.0,8,0,2,19,9,123,48,84,26,1,5,4,6,11,101,36,90,30
D,2.79,3.39,2.39,5,4,1,17,10,97,46,78,32,7,2,1,21,11,84,48,98,44
D,1.28,5.25,11.0,7,2,1,17,6,141,54,126,40,2,4,4,11,14,109,30,100,36
D,1.95,3.5,3.79,4,3,3,11,11,76,48,106,42,3,2,5,13,16,91,46,116,60
D,1.65,4.0,4.75,4,4,2,19,13,140,46,130,36,7,3,0,19,9,155,52,137,43
D,1.8,3.4,4.75,4,4,2,18,11,96,45,79,38,2,1,7,7,14,82,29,80,32
D,2.89,3.29,2.37,4,2,4,12,13,72,46,95,51,4,3,3,16,12,93,52,63,35
D,4.5,3.5,1.8,4,5,1,10,9,118,38,95,30,7,3,0,20,6,136,54,129,43
D,3.75,3.4,2.0,4,0,6,10,11,104,35,104,37,5,2,3,17,11,136,48,106,40
D,2.3,3.3,3.1,4,3,3,10,9,103,36,118,49,2,4,4,12,19,130,37,108,55
D,1.44,4.2,7.5,4,3,3,13,11,128,40,117,35,1,5,4,11,15,97,31,163,58
D,1.44,4.5,6.5,6,2,2,18,7,110,68,81,36,4,5,1,15,7,90,48,70,26
D,1.44,4.2,8.0,4,2,4,12,8,73,31,72,28,4,3,3,13,13,93,50,97,48
D,2.37,3.25,3.0,3,2,5,8,15,105,34,137,45,3,5,2,13,11,135,44,81,27
D,1.9,3.4,4.1,6,3,1,9,3,119,41,109,25,3,4,3,11,12,133,43,119,37
D,2.25,3.2,3.25,3,5,2,11,7,81,42,79,32,4,2,4,15,14,72,40,92,44
D,1.95,3.75,3.5,5,2,3,22,14,84,41,103,49,5,1,4,20,19,102,58,99,43
D,3.75,3.4,2.0,5,4,1,11,6,112,41,116,32,5,4,1,21,14,134,58,114,39
D,2.0,3.5,3.6,6,2,2,18,12,119,46,145,41,3,1,6,16,19,124,49,112,46
D,2.4,3.5,2.7,4,4,2,17,14,141,46,101,35,8,2,0,28,6,149,60,124,41
D,1.9,3.6,4.0,5,3,2,15,10,78,39,97,43,3,3,4,13,15,84,44,94,53
D,1.9,3.3,4.2,2,2,6,10,18,113,38,130,44,1,4,5,7,12,126,40,112,43
D,2.6,3.4,2.6,4,3,3,12,10,151,40,118,36,4,4,2,17,15,170,59,112,52
D,2.04,3.2,3.75,4,0,6,11,14,111,41,121,41,4,3,3,12,11,141,47,87,27
D,2.5,3.2,2.87,2,0,8,8,16,80,30,87,36,2,0,8,10,25,79,35,91,53
D,2.1,3.5,3.29,5,3,2,18,11,99,46,70,34,7,0,3,28,9,122,62,69,30
D,1.57,4.0,5.5,7,2,1,27,15,123,57,128,51,6,2,2,17,12,133,50,122,39
D,1.4,4.5,7.5,4,2,4,16,14,143,52,113,41,2,5,3,11,13,113,34,110,38
D,5.0,4.0,1.61,2,4,4,11,14,102,45,108,57,5,4,1,21,8,144,74,69,37
D,2.45,3.4,2.8,2,2,6,9,21,125,43,134,55,1,3,6,6,15,133,32,90,42
D,1.7,3.6,5.0,4,3,3,18,12,117,47,120,47,2,6,2,8,8,103,38,90,26
D,2.0,3.2,4.0,6,2,2,20,11,92,35,134,44,3,3,4,9,15,105,36,135,45
D,5.0,3.8,1.64,4,3,3,16,14,106,49,106,49,7,2,1,23,11,138,59,92,40
D,2.75,3.29,2.5,2,2,6,8,14,102,40,98,58,6,2,2,17,13,91,44,82,40
D,2.04,3.1,4.0,2,1,7,10,23,82,35,93,52,4,3,3,13,11,84,33,100,41
D,1.9,3.39,4.0,4,1,5,17,17,83,47,102,54,4,2,4,8,10,78,35,78,41
D,2.37,3.2,3.0,5,1,4,15,14,130,49,112,48,6,3,1,18,7,125,49,99,28
D,2.37,3.2,3.0,6,3,1,18,9,96,46,77,37,6,4,0,19,9,94,49,70,36
D,2.87,3.1,2.54,4,1,5,12,16,81,40,91,46,5,3,2,17,8,93,44,68,29
D,2.0,3.4,3.75,6,1,3,17,12,126,45,95,30,2,3,5,7,13,126,36,123,46
D,1.75,3.5,4.75,5,2,3,18,13,130,45,112,35,3,4,3,11,9,118,38,110,38
A,2.9,3.1,2.5,3,4,3,17,16,122,54,111,49,6,3,1,16,6,129,43,107,28
A,4.75,4.2,1.61,3,2,5,12,13,102,54,59,33,6,1,3,23,7,112,63,65,27
A,1.85,3.4,4.33,6,1,3,23,16,155,58,153,50,5,2,3,13,15,88,41,134,43
A,1.66,3.75,5.0,5,4,1,16,10,94,46,72,31,3,3,4,8,11,77,32,73,36
A,3.5,3.39,2.04,4,2,4,16,17,77,32,90,42,6,2,2,16,13,77,44,91,40
A,2.0,3.5,3.6,2,7,1,8,7,111,41,100,30,5,1,4,21,16,160,58,154,51
A,1.9,3.5,4.0,2,2,6,11,15,110,30,108,42,1,2,7,9,18,121,45,148,50
A,2.14,3.39,3.29,2,4,4,10,16,63,37,111,61,3,3,4,17,17,94,49,102,56
A,4.5,3.75,1.75,5,1,4,12,10,102,38,129,44,3,3,4,15,14,146,51,97,42
A,3.6,3.29,2.04,3,2,5,11,15,75,31,88,41,4,4,2,16,11,98,47,73,35
A,3.39,3.6,2.04,5,3,2,20,11,84,39,107,47,6,3,1,22,11,100,51,75,34
A,1.75,3.6,4.75,3,1,6,16,20,131,46,124,48,3,6,1,10,10,117,39,122,38
A,2.37,3.3,3.0,1,4,5,7,15,128,33,84,42,5,2,3,17,15,157,59,130,56
A,4.5,3.79,1.7,3,5,2,15,12,97,46,83,36,8,0,2,20,6,125,52,80,38
A,3.4,3.4,2.1,1,6,3,6,12,119,30,69,38,7,3,0,27,7,139,60,136,46
A,4.33,3.6,1.8,5,1,4,11,11,97,33,146,45,6,3,1,12,3,119,39,109,27
