result,odds-home,odds-draw,odds-away,home-wins,home-draw,home-losses,home-goals,home-opposition-goals,home-shots,home-shots-on-target,home-opposition-shots,home-opposition-shots-on-target,away-wins,away-draw,away-losses,away-goals,away-opposition-goals,away-shots,away-shots-on-target,away-opposition-shots,away-opposition-shots-on-target
H,3.75,3.5,2.0,3,1,6,11,22,104,53,105,69,9,1,0,26,8,172,106,119,71
H,1.2,5.5,17.0,8,1,1,24,7,163,82,68,35,6,1,3,13,10,107,53,114,56
H,1.61,3.75,6.0,6,1,3,13,13,106,61,134,76,1,3,6,11,20,101,61,128,63
H,1.4,4.5,8.5,4,3,3,12,9,139,80,130,68,4,1,5,12,13,139,74,137,79
H,3.25,3.3,2.25,3,4,3,11,10,95,45,118,65,6,2,2,23,8,126,68,102,54
H,1.55,4.2,7.0,2,5,3,7,8,113,29,84,31,2,3,5,6,13,102,27,118,36
H,2.25,3.4,3.2,3,2,5,9,13,115,61,125,68,3,4,3,15,17,110,61,144,76
H,1.91,3.75,4.33,6,3,1,20,9,125,41,120,35,4,1,5,12,17,118,37,106,40
H,1.61,3.75,6.0,4,2,4,15,10,132,63,108,60,0,4,6,3,14,89,44,162,90
H,1.57,4.5,6.0,7,1,2,21,10,126,52,154,45,1,4,5,6,13,120,32,139,38
H,2.0,3.2,3.75,3,1,6,10,17,90,51,123,71,2,4,4,8,10,97,51,123,64
H,1.91,3.5,4.2,4,2,4,9,14,110,36,141,51,2,3,5,8,14,114,44,124,37
H,1.33,4.33,10.0,4,5,1,12,8,103,60,100,56,1,2,7,10,21,78,43,124,81
H,2.5,3.1,3.1,3,7,0,16,7,142,70,64,34,4,4,2,12,9,185,109,82,48
H,2.3,3.4,3.4,3,1,6,10,20,124,72,149,87,3,2,5,12,13,114,57,140,84
H,1.5,3.75,7.0,6,3,1,23,14,119,67,112,57,3,3,4,8,9,87,44,94,44
H,2.25,3.6,3.29,5,1,4,15,15,152,52,103,40,6,3,1,21,6,153,52,65,25
H,2.1,3.5,3.75,3,2,5,8,10,91,30,124,50,1,2,7,6,15,101,32,144,37
H,1.57,4.0,6.0,6,4,0,18,9,175,107,93,49,5,2,3,17,14,165,96,91,51
H,1.65,4.0,6.0,5,1,4,18,12,110,43,141,41,2,0,8,13,24,123,67,139,76
H,1.91,3.5,4.75,3,1,6,7,14,105,35,121,43,2,4,4,12,18,106,36,152,57
H,2.25,3.25,3.2,3,3,4,9,16,85,25,164,54,4,4,2,14,12,133,38,109,45
H,1.12,8.5,19.0,9,1,0,23,5,184,72,63,20,3,1,6,13,16,111,29,116,47
H,2.75,3.6,2.6,5,1,4,18,16,166,54,99,37,6,1,3,18,10,116,39,126,42
H,2.1,3.4,3.5,2,2,6,13,19,136,79,140,81,4,1,5,12,14,119,71,146,88
H,3.2,3.4,2.25,4,3,3,16,13,115,64,103,60,6,1,3,24,11,128,74,109,63
H,3.75,3.5,2.0,1,5,4,9,13,83,38,143,88,5,2,3,20,12,108,71,111,62
H,1.9,3.25,4.0,3,4,3,13,11,116,58,104,59,3,2,5,6,13,109,62,119,61
H,1.9,3.3,4.33,3,3,4,8,14,114,64,115,61,3,3,4,13,16,85,41,83,49
H,2.6,3.25,2.8,0,2,8,6,19,112,55,145,71,1,5,4,10,11,111,55,175,81
H,1.91,3.5,4.0,4,0,6,11,16,121,72,142,86,3,1,6,12,23,102,60,149,86
H,1.13,9.0,19.0,6,2,2,21,8,167,101,89,48,5,0,5,13,17,132,75,155,90
H,1.16,6.5,15.0,6,3,1,18,6,141,66,73,34,3,2,5,10,16,103,51,102,48
H,2.0,3.25,4.0,4,3,3,17,16,138,85,120,67,4,4,2,13,8,122,72,116,56
H,2.15,3.5,3.6,5,1,4,13,12,129,38,125,45,2,3,5,12,17,111,36,145,46
H,4.2,3.4,1.91,2,3,5,9,14,110,57,127,61,2,3,5,12,22,145,75,122,73
H,2.5,3.1,2.8,1,3,6,7,14,105,53,141,70,4,2,4,12,11,108,57,113,61
H,1.28,6.0,12.0,6,4,0,24,11,126,44,124,46,2,2,6,8,15,132,40,108,42
H,1.5,4.0,7.0,4,3,3,13,11,123,65,122,72,3,2,5,12,15,97,56,132,62
H,1.57,3.8,6.5,1,5,4,14,20,119,62,132,79,1,5,4,13,19,113,66,114,69
H,1.8,3.3,4.5,2,1,7,4,12,83,39,130,64,2,3,5,7,14,94,49,117,56
H,2.75,3.39,2.75,6,2,2,15,8,153,55,107,32,8,1,1,26,9,169,60,79,32
H,2.63,3.4,2.88,2,3,5,7,16,114,31,174,59,2,4,4,13,17,134,41,136,53
H,1.53,4.0,6.5,4,4,2,17,16,138,78,139,75,4,2,4,16,17,108,58,124,74
H,1.95,3.75,4.0,3,4,3,21,20,167,57,112,45,2,1,7,11,25,112,27,132,51
H,1.25,6.25,15.0,7,2,1,16,6,169,60,100,27,4,2,4,13,10,167,55,110,38
H,1.28,5.0,13.0,6,3,1,17,7,117,64,97,50,2,3,5,8,18,124,70,118,72
H,1.8,3.3,4.5,7,2,1,14,7,103,48,124,53,3,4,3,10,8,111,55,115,60
H,2.2,3.2,3.25,1,2,7,7,18,81,45,116,64,3,2,5,11,13,85,50,122,68
H,2.25,3.2,3.1,4,3,3,16,11,91,51,117,53,5,2,3,22,13,114,62,145,70
H,1.44,4.33,7.5,7,2,1,18,6,181,98,104,55,4,5,1,17,15,150,83,120,58
H,1.44,4.2,8.0,5,1,4,23,16,120,68,94,49,3,2,5,10,19,112,54,126,78
H,1.25,6.5,15.0,7,1,2,19,10,145,53,127,38,2,4,4,5,8,122,37,118,40
H,2.1,3.5,3.4,3,1,6,13,13,161,84,77,39,4,3,3,15,10,148,81,135,73
H,2.2,3.25,3.4,5,2,3,12,9,102,43,111,64,2,1,7,7,19,140,63,123,69
H,1.7,3.5,5.5,6,3,1,21,8,145,78,103,53,3,5,2,10,7,134,70,105,48
H,2.63,3.25,2.75,4,4,2,18,17,121,72,122,69,6,3,1,17,8,121,72,107,66
H,2.4,3.4,2.75,3,0,7,10,20,116,63,132,65,5,4,1,15,7,121,62,124,62
H,2.62,3.2,3.0,1,2,7,9,17,130,38,109,35,3,4,3,10,10,123,40,124,33
H,1.8,3.3,4.5,3,3,4,18,14,106,47,125,62,1,1,8,6,22,110,47,108,58
H,1.2,6.0,17.0,8,1,1,19,8,155,83,107,60,2,3,5,15,21,94,49,126,73
H,2.0,3.8,3.8,5,3,2,15,9,204,77,115,46,6,3,1,15,7,112,37,96,38
H,1.36,5.25,10.0,4,2,4,15,12,159,52,90,39,1,4,5,10,16,99,30,141,58
H,3.75,3.2,2.0,3,5,2,10,10,104,56,110,55,9,1,0,21,7,133,64,74,40
H,2.4,3.4,2.88,4,2,4,17,20,111,64,151,88,5,3,2,16,14,125,74,142,73
H,2.37,3.29,3.29,2,4,4,12,17,124,48,149,43,5,4,1,17,10,71,37,145,42
H,2.25,3.3,3.25,3,2,5,10,16,138,77,135,77,2,5,3,11,15,109,58,118,61
H,1.66,3.5,5.75,4,1,5,13,12,109,61,122,62,3,2,5,9,12,100,55,123,48
H,1.57,3.75,6.5,4,3,3,14,18,123,63,163,99,1,5,4,13,21,95,56,177,111
H,2.5,3.3,2.87,0,4,6,10,21,128,73,136,78,2,3,5,7,11,91,50,145,77
H,2.5,3.1,3.1,1,3,6,5,14,87,27,173,55,2,2,6,8,17,112,33,103,51
H,1.25,6.0,16.0,5,4,1,14,10,168,59,86,29,3,3,4,9,9,92,28,128,36
H,2.2,3.3,3.75,2,3,5,9,15,107,53,146,80,2,4,4,12,19,85,50,121,75
H,7.0,4.2,1.5,1,1,8,10,23,116,61,140,76,8,0,2,17,11,148,83,115,71
H,1.57,3.8,5.5,2,2,6,9,17,103,55,108,51,2,3,5,12,20,86,50,151,83
H,2.05,3.25,4.33,1,2,7,9,22,116,31,142,46,1,4,5,6,13,130,29,120,41
H,1.5,4.5,7.5,4,2,4,18,14,123,45,113,40,3,1,6,8,16,122,39,132,44
H,1.48,4.75,7.5,8,2,0,33,13,179,75,124,35,5,1,4,14,15,119,38,122,41
H,1.44,4.2,8.0,4,5,1,19,13,180,99,114,60,1,6,3,6,10,75,38,149,81
H,1.75,3.75,5.25,5,1,4,13,13,116,42,94,28,0,3,7,4,19,108,24,131,48
H,1.2,6.5,15.0,6,1,3,26,13,167,90,105,54,3,2,5,9,14,131,69,114,64
H,1.4,4.75,8.0,4,5,1,19,9,150,67,102,31,2,2,6,9,17,97,30,136,42
H,2.2,3.3,3.4,2,5,3,9,10,97,51,129,68,3,4,3,18,19,138,83,156,93
H,1.5,4.75,7.0,5,1,4,18,17,106,42,132,50,4,3,3,15,14,103,46,142,46
H,1.91,3.7,4.33,4,2,4,15,16,127,41,134,54,1,1,8,6,21,107,30,124,56
H,2.2,3.25,3.2,2,2,6,9,17,111,50,105,59,2,3,5,10,17,97,48,125,63
H,2.1,3.25,3.75,2,1,7,7,18,118,64,134,68,3,2,5,8,14,109,65,118,60
H,1.29,6.0,12.0,8,1,1,21,7,188,63,108,30,1,4,5,9,14,110,36,133,37
H,1.28,5.0,10.0,6,1,3,13,6,110,52,81,33,6,1,3,15,7,117,65,102,51
H,1.44,4.33,8.0,4,5,1,20,16,124,62,97,52,2,5,3,9,11,116,63,110,61
H,1.8,3.3,5.0,4,2,4,19,13,117,69,104,49,2,5,3,16,16,92,52,144,78
H,1.13,8.5,19.0,8,1,1,33,2,158,88,103,51,2,3,5,11,17,93,52,134,80
H,5.5,4.2,1.57,2,2,6,14,18,148,81,121,68,7,1,2,25,11,156,94,78,41
H,3.6,3.3,2.1,2,6,2,11,10,94,54,126,71,6,2,2,15,7,151,88,100,57
H,1.22,7.5,13.0,7,2,1,27,11,169,61,82,32,4,4,2,20,14,99,42,152,42
H,1.44,4.0,8.5,4,4,2,11,5,114,67,116,62,3,1,6,12,14,116,68,110,48
H,2.4,3.25,3.0,1,3,6,9,22,76,35,195,110,3,2,5,7,12,107,64,139,81
H,1.83,3.6,4.33,3,1,6,9,16,79,42,143,83,2,1,7,16,22,114,65,149,87
H,2.1,3.25,3.75,3,2,5,10,11,117,71,122,67,4,4,2,9,10,98,53,165,90
H,2.5,3.2,2.9,2,3,5,9,13,100,61,161,88,3,3,4,13,14,100,56,123,56
H,1.25,6.5,15.0,5,2,3,16,11,146,88,98,52,3,1,6,13,20,73,36,160,92
H,2.75,3.3,2.8,2,0,8,9,21,86,30,202,63,4,4,2,11,10,130,39,130,39
H,2.8,3.5,2.63,2,2,6,9,15,105,35,125,53,5,2,3,20,13,135,51,114,37
H,2.9,3.3,2.63,0,2,8,6,22,108,27,146,70,4,2,4,13,16,143,49,117,42
H,2.0,3.4,3.8,1,3,6,11,18,98,49,128,66,2,5,3,14,16,104,58,143,78
H,3.25,3.25,2.25,0,3,7,5,20,84,34,120,66,3,5,2,18,17,99,54,99,57
H,3.25,3.25,2.3,0,1,9,5,25,78,33,134,75,5,2,3,15,15,134,70,118,74
H,1.53,3.75,7.5,5,5,0,15,4,134,78,72,36,5,1,4,8,7,129,62,108,54
H,1.39,5.0,9.0,5,3,2,18,14,188,70,77,32,3,3,4,9,11,128,32,122,40
H,1.8,3.4,4.33,4,3,3,14,12,95,54,125,66,2,0,8,8,22,88,41,135,64
H,1.5,4.0,6.0,3,4,3,10,8,163,88,83,47,4,3,3,18,14,111,60,121,61
H,1.67,4.2,5.25,7,2,1,23,7,161,54,84,28,6,3,1,21,7,129,55,115,39
H,1.4,4.2,10.0,5,3,2,12,9,112,52,121,69,1,1,8,6,17,118,51,138,80
H,1.83,3.5,4.5,2,4,4,9,15,113,61,117,71,1,5,4,8,19,83,40,181,100
H,1.7,3.75,5.0,5,1,4,14,10,122,68,99,58,5,2,3,19,12,132,70,141,77
H,2.2,3.4,3.6,1,2,7,8,17,126,33,150,47,2,6,2,6,6,114,37,131,41
H,7.0,4.5,1.44,2,5,3,8,13,111,56,111,62,9,0,1,29,15,145,80,112,67
H,1.22,7.0,15.0,4,4,2,17,8,174,67,95,32,3,1,6,10,18,99,33,209,67
H,1.5,4.6,6.0,9,1,0,26,7,163,55,83,24,5,1,4,12,12,109,37,139,46
H,2.6,3.4,2.88,1,3,6,9,19,106,36,157,55,2,4,4,12,16,132,43,148,51
H,1.57,3.9,7.5,4,3,3,14,12,127,74,111,74,1,2,7,6,18,87,39,124,70
H,1.57,3.6,6.0,5,2,3,13,9,158,73,66,29,7,2,1,17,8,106,50,120,54
H,1.11,11.0,26.0,9,1,0,31,3,188,72,61,19,4,1,5,16,15,123,46,149,46
H,1.33,4.75,11.0,6,3,1,20,8,152,81,66,38,3,4,3,10,14,124,75,107,59
H,1.33,5.75,9.5,4,4,2,18,17,125,40,109,49,2,3,5,7,15,114,44,136,55
H,2.1,3.4,3.5,3,3,4,17,17,133,82,151,99,4,2,4,15,15,120,66,124,73
H,1.4,4.5,9.0,6,2,2,12,9,184,112,107,61,5,2,3,14,9,141,68,110,60
H,1.28,5.0,10.0,6,3,1,19,10,152,75,77,35,4,4,2,17,9,101,58,110,51
H,1.2,7.5,17.0,6,2,2,24,11,152,52,105,39,4,0,6,12,16,100,38,167,48
H,4.75,3.5,1.8,2,5,3,8,8,86,44,130,65,6,2,2,16,7,156,98,98,47
H,1.36,4.5,10.0,6,3,1,24,7,198,105,97,51,4,5,1,15,7,113,54,99,47
H,1.91,3.4,4.2,3,4,3,8,8,93,46,128,68,2,4,4,10,15,127,59,137,75
H,1.9,3.5,4.0,3,3,4,17,15,119,78,117,70,6,1,3,15,11,124,68,134,73
H,2.1,3.3,3.6,2,2,6,8,13,90,49,134,54,2,2,6,8,14,101,36,130,69
H,1.33,5.5,11.0,7,1,2,20,10,162,62,116,42,2,3,5,8,13,107,29,143,33
H,1.85,3.6,4.75,3,4,3,15,16,125,50,110,39,4,1,5,9,10,115,39,116,38
H,1.36,5.25,9.5,6,3,1,13,9,120,43,120,34,3,4,3,8,12,113,35,163,45
H,2.5,3.3,3.1,6,2,2,13,11,123,31,99,37,1,4,5,6,12,115,30,145,39
H,1.25,5.5,15.0,8,1,1,20,4,153,80,88,49,1,3,6,6,14,97,49,157,79
H,3.8,3.6,2.05,3,4,3,9,11,105,36,156,55,3,1,6,14,20,139,42,129,54
H,1.85,3.6,4.75,7,2,1,18,4,186,60,104,28,6,2,2,16,10,133,53,110,39
H,1.22,7.0,16.0,7,2,1,22,10,204,65,115,41,4,2,4,8,16,79,23,110,40
H,1.67,3.75,5.5,7,2,1,25,6,178,94,101,54,5,3,2,12,5,106,51,75,39
H,1.25,7.0,13.0,8,0,2,25,8,201,80,102,35,1,4,5,9,14,115,37,142,47
H,1.75,3.8,5.25,4,3,3,18,17,157,50,91,41,4,1,5,9,16,183,59,120,40
H,1.16,7.0,17.0,7,1,2,23,6,185,108,93,58,2,2,6,7,14,107,54,98,55
H,1.44,4.75,8.0,7,2,1,17,8,161,81,134,48,2,5,3,12,15,112,38,120,46
H,1.33,5.75,10.0,8,1,1,28,15,174,68,115,35,5,2,3,16,11,136,48,88,32
H,1.75,4.0,4.8,2,3,5,12,16,124,37,121,40,2,1,7,11,26,116,39,138,52
H,3.75,3.79,2.0,2,3,5,11,19,117,38,104,42,5,0,5,21,13,138,60,116,44
H,1.45,4.5,8.5,8,0,2,27,13,173,54,98,32,4,3,3,12,12,129,43,131,43
H,1.2,7.5,17.0,7,2,1,20,5,164,64,80,27,3,4,3,10,9,129,47,127,46
H,2.5,3.25,2.88,3,6,1,17,13,148,80,90,50,6,1,3,17,10,150,85,109,59
H,2.2,3.2,3.5,2,6,2,14,15,120,77,151,80,4,2,4,9,13,110,59,117,70
H,4.5,3.6,1.8,5,2,3,13,10,98,47,126,75,9,0,1,23,8,189,104,74,37
H,2.5,3.2,3.2,6,1,3,18,10,133,49,121,34,7,2,1,23,4,148,54,100,31
H,2.5,3.4,2.75,4,2,4,17,12,148,89,101,54,5,4,1,18,7,162,91,111,57
H,1.62,3.75,6.0,3,4,3,13,11,97,58,130,77,1,1,8,11,25,120,65,143,76
H,2.5,3.3,2.88,2,4,4,9,15,131,67,102,51,4,4,2,15,14,109,57,142,88
H,6.25,4.0,1.61,1,2,7,8,18,110,26,118,50,5,3,2,17,7,197,71,81,23
H,1.95,3.4,4.0,2,3,5,8,17,107,66,151,62,1,5,4,13,17,110,55,176,92
H,2.7,3.3,2.6,1,2,7,10,26,79,36,123,66,3,3,4,13,18,128,65,114,58
H,2.62,3.25,2.75,4,2,4,11,9,115,62,141,73,1,4,5,11,20,113,63,124,73
H,4.5,3.6,1.72,3,1,6,9,18,101,52,135,67,6,1,3,15,12,110,70,108,64
H,1.44,4.2,8.0,5,4,1,19,9,143,79,72,40,5,2,3,11,9,113,62,119,66
H,1.14,7.5,23.0,8,0,2,27,10,194,112,83,48,1,2,7,7,18,110,65,159,88
H,1.4,4.5,8.5,5,3,2,20,10,115,70,111,57,3,3,4,12,15,104,60,120,74
H,1.83,3.75,4.75,2,1,7,5,12,107,28,121,30,2,2,6,7,16,116,36,139,56
H,7.0,4.33,1.53,4,1,5,10,13,98,35,139,42,7,2,1,20,6,179,65,112,44
H,2.1,3.3,3.6,5,2,3,13,12,96,60,154,80,2,4,4,19,24,140,83,141,84
H,8.0,4.75,1.44,2,2,6,9,17,99,32,140,44,7,2,1,19,9,136,54,99,37
H,1.72,3.6,5.0,6,2,2,20,10,141,80,73,40,6,3,1,11,4,107,57,112,46
H,1.14,9.0,23.0,8,1,1,26,8,173,67,54,24,4,4,2,13,11,77,30,147,36
H,1.65,4.0,6.0,6,2,2,21,6,138,60,89,27,5,2,3,14,11,148,38,125,27
H,1.44,4.75,8.0,5,1,4,16,14,157,57,131,39,4,2,4,12,12,123,32,122,40
H,1.44,4.33,7.5,5,4,1,14,7,160,94,112,58,5,1,4,17,16,125,66,116,71
H,1.57,4.0,7.0,6,2,2,15,6,132,53,86,28,3,5,2,12,10,115,33,126,40
H,1.2,6.0,19.0,6,3,1,19,6,154,101,119,64,4,1,5,16,18,128,64,147,75
H,2.3,3.25,3.25,2,1,7,6,17,144,63,138,75,3,2,5,8,12,115,64,170,85
H,2.4,3.4,2.8,7,0,3,18,9,142,49,155,47,5,2,3,18,11,140,47,129,40
H,1.28,6.0,12.0,6,1,3,19,9,116,43,140,53,3,4,3,11,8,111,37,149,38
H,1.91,3.5,4.0,3,3,4,13,19,133,72,164,101,3,3,4,9,13,77,32,122,70
H,1.36,5.0,8.5,10,0,0,23,2,140,54,89,24,4,1,5,17,17,133,46,128,46
H,1.61,3.6,5.5,3,2,5,11,22,90,47,107,51,3,2,5,10,18,91,42,104,48
H,1.83,3.6,4.33,5,1,4,14,12,113,75,135,70,2,6,2,10,13,90,45,155,86
H,2.8,3.1,2.5,3,4,3,11,15,85,41,111,44,4,5,1,16,9,97,53,145,71
H,2.1,3.4,3.9,2,3,5,10,14,111,36,138,41,2,3,5,5,10,141,38,140,38
H,2.3,3.6,3.25,5,2,3,12,9,108,39,127,39,3,2,5,11,21,120,41,147,62
H,1.17,7.0,19.0,6,1,3,29,15,176,99,100,57,3,1,6,9,11,98,58,144,86
H,3.0,3.25,2.3,2,2,6,8,20,87,46,162,83,2,4,4,6,11,114,59,94,54
H,1.14,8.0,17.0,7,1,2,22,8,166,104,97,53,3,1,6,12,16,117,80,147,88
H,2.4,3.25,2.8,2,2,6,9,18,98,49,111,52,3,2,5,14,18,113,64,135,66
H,1.57,3.75,6.5,3,1,6,11,15,128,67,106,58,2,2,6,10,17,134,76,145,85
H,2.4,3.3,3.25,4,0,6,13,23,108,40,123,44,2,2,6,7,17,107,38,153,45
H,1.14,9.5,21.0,7,2,1,27,10,155,58,89,29,3,1,6,12,18,106,37,115,46
H,1.6,4.0,5.5,5,2,3,13,10,144,82,114,57,1,4,5,11,23,114,61,150,84
H,1.16,8.5,19.0,9,1,0,24,4,168,63,84,28,4,3,3,8,9,131,35,132,35
H,1.17,7.0,17.0,8,1,1,38,6,168,103,79,39,2,4,4,11,13,131,79,126,69
H,1.9,3.6,4.5,4,2,4,17,17,102,33,143,44,3,0,7,9,20,107,32,148,52
H,1.44,5.1,7.0,6,0,4,20,14,126,59,141,53,5,2,3,13,10,118,50,93,23
H,2.0,3.3,4.0,2,3,5,13,18,93,48,139,81,2,3,5,6,12,114,43,130,68
H,2.25,3.2,3.25,5,3,2,15,7,132,58,116,48,4,2,4,14,12,115,61,137,73
H,2.62,3.2,2.6,4,1,5,11,14,107,57,117,54,4,3,3,14,11,102,61,94,62
H,1.36,5.0,10.0,5,2,3,15,20,165,50,116,53,4,2,4,7,8,113,41,131,37
H,1.12,10.0,26.0,8,2,0,27,6,193,72,63,22,3,3,4,16,21,136,51,147,59
H,1.39,5.5,7.5,9,1,0,35,6,185,76,65,18,6,1,3,19,13,176,69,93,33
H,1.83,3.7,4.8,3,1,6,18,23,127,83,116,66,2,2,6,11,20,84,44,121,72
H,2.38,3.25,3.1,4,3,3,18,8,125,72,114,65,4,4,2,17,7,148,78,92,47
H,1.91,3.6,4.0,1,5,4,13,19,113,61,150,86,2,3,5,11,15,123,58,132,71
H,1.91,3.6,4.0,4,1,5,13,14,112,59,137,75,6,4,0,14,8,103,57,118,60
H,1.83,3.5,4.5,4,3,3,12,10,148,74,126,77,5,1,4,17,19,103,58,141,84
H,5.0,3.5,1.85,0,1,9,4,22,96,29,145,61,4,3,3,16,15,120,43,129,47
H,2.5,3.3,3.1,2,0,8,10,29,124,43,186,71,1,3,6,10,20,122,38,186,59
H,2.5,3.25,2.5,5,0,5,15,15,105,67,118,59,4,2,4,14,16,97,52,131,63
H,1.07,15.0,41.0,8,2,0,23,5,158,55,75,23,1,0,9,7,23,107,33,152,55
H,2.37,3.2,3.4,4,1,5,11,15,103,33,150,50,4,2,4,9,9,116,41,127,30
H,1.61,3.4,6.0,4,3,3,11,8,97,60,109,55,1,2,7,7,16,87,45,110,61
H,2.2,3.2,3.5,2,4,4,10,12,110,62,114,62,5,2,3,15,8,112,58,121,65
H,2.3,3.25,3.25,3,3,4,12,14,88,46,152,88,2,5,3,11,12,121,65,144,85
H,1.91,3.6,4.5,3,4,3,11,13,137,47,107,37,4,2,4,9,12,76,26,126,43
H,1.25,6.5,15.0,4,4,2,21,16,121,62,163,54,2,1,7,7,14,132,41,109,38
H,1.66,3.4,5.5,8,0,2,17,6,148,84,61,32,5,2,3,13,10,95,57,101,53
H,2.5,3.2,2.9,2,5,3,9,16,87,34,146,79,4,1,5,12,13,109,49,121,70
H,5.5,3.4,1.73,2,3,5,10,16,87,50,139,82,5,3,2,13,9,115,67,123,63
H,2.37,3.3,3.0,4,3,3,14,13,100,50,111,64,2,4,4,18,19,130,69,115,63
H,2.38,3.3,3.0,4,2,4,9,8,118,61,126,70,2,2,6,11,15,135,62,103,53
H,2.9,3.25,2.7,2,4,4,8,12,117,37,116,36,6,1,3,14,5,113,39,119,31
H,1.9,3.4,4.2,4,3,3,9,11,109,59,112,60,1,3,6,7,19,83,39,116,61
H,1.57,3.75,6.5,5,2,3,12,13,108,61,142,81,3,0,7,14,27,109,49,128,73
H,1.3,5.25,10.0,3,1,6,11,11,164,44,105,30,0,1,9,5,25,83,22,147,56
H,2.1,3.2,3.5,3,2,5,10,14,89,50,108,51,6,1,3,10,13,96,51,122,54
H,1.44,4.33,7.5,5,2,3,22,13,159,95,96,49,5,2,3,16,17,120,64,118,73
H,3.5,3.5,2.2,1,5,4,6,11,108,31,132,34,6,2,2,16,13,135,46,133,49
D,2.2,2.5,3.2,3,4,3,10,11,125,66,100,47,3,3,4,9,14,123,63,102,59
D,1.83,3.75,4.75,1,4,5,10,18,130,39,126,45,2,1,7,11,24,116,38,182,65
D,2.2,3.2,3.5,5,2,3,20,14,132,73,126,74,4,3,3,13,12,108,62,107,62
D,7.5,4.5,1.5,1,1,8,8,21,89,28,146,54,7,2,1,24,6,147,57,65,25
D,2.6,3.6,2.75,2,0,8,9,25,109,34,145,57,2,3,5,11,16,117,38,114,44
D,2.15,3.3,3.9,4,1,5,10,12,113,41,117,36,1,3,6,7,14,90,29,188,58
D,2.5,3.3,2.88,1,6,3,8,12,76,46,167,93,3,3,4,11,16,118,56,140,79
D,2.14,3.1,4.2,2,2,6,10,18,95,32,182,61,0,4,6,4,18,84,26,151,50
D,1.8,3.6,4.5,3,4,3,16,14,114,61,99,55,3,3,4,13,17,115,64,109,64
D,3.3,3.3,2.4,2,3,5,7,11,109,35,134,49,5,4,1,11,4,135,49,95,29
D,2.0,3.5,3.75,5,0,5,16,16,106,57,140,79,3,2,5,14,15,107,67,172,97
D,1.53,4.33,7.0,4,3,3,16,11,136,52,129,33,1,4,5,11,17,90,29,173,50
D,6.0,4.2,1.62,2,0,8,12,23,113,57,142,78,4,2,4,18,12,128,46,104,32
D,2.4,3.6,3.0,1,4,5,6,13,113,24,137,39,5,3,2,21,13,193,67,130,44
D,1.66,3.6,5.5,3,4,3,18,16,133,83,114,72,3,4,3,10,10,92,44,107,56
D,1.57,4.33,6.5,4,4,2,11,7,142,76,112,54,1,3,6,13,20,132,70,128,64
D,3.5,3.4,2.1,1,3,6,8,24,109,60,144,83,3,4,3,8,9,122,57,119,66
D,2.8,3.4,2.7,6,1,3,20,11,132,47,149,44,6,2,2,17,14,139,57,117,42
D,2.6,3.3,2.75,5,4,1,18,10,172,97,112,56,3,3,4,14,14,165,86,96,58
D,2.0,3.5,3.75,4,2,4,13,19,121,75,145,79,4,2,4,8,12,106,55,164,82
D,2.3,3.2,3.25,3,2,5,13,17,90,49,135,78,5,1,4,11,12,98,42,113,59
D,2.29,3.29,3.5,0,5,5,6,14,98,33,169,67,5,3,2,15,10,100,34,135,48
D,2.0,3.3,4.0,1,5,4,8,12,111,52,130,66,2,4,4,9,12,83,47,163,88
D,5.0,3.6,1.73,4,1,5,11,16,120,66,155,95,9,0,1,40,2,174,100,95,48
D,4.33,3.4,1.8,4,3,3,17,10,104,60,121,58,7,2,1,23,8,123,69,104,53
D,2.9,3.6,2.5,7,2,1,19,6,186,120,81,42,9,1,0,27,12,152,96,120,75
D,4.5,3.6,1.8,3,4,3,10,10,121,65,143,84,5,5,0,19,11,136,74,104,53
D,1.25,5.5,13.0,4,5,1,10,5,175,98,122,63,1,3,6,16,21,127,78,128,71
D,4.33,3.6,1.95,1,4,5,8,20,147,50,135,47,5,3,2,16,14,129,63,138,52
D,2.25,3.3,3.6,2,3,5,5,12,136,39,135,35,2,3,5,10,16,96,36,155,53
D,2.5,3.25,2.88,4,3,3,16,7,152,77,90,44,5,2,3,17,10,144,84,81,48
D,2.62,3.25,2.75,1,2,7,7,19,106,57,136,80,1,3,6,10,20,105,60,128,75
D,2.75,3.2,2.63,2,5,3,11,15,103,53,102,56,3,4,3,12,12,146,89,105,57
D,2.89,3.39,2.54,3,2,5,9,16,121,40,95,43,2,3,5,14,17,121,45,142,55
D,1.36,4.33,9.0,6,2,2,15,10,101,49,126,60,1,1,8,3,15,85,43,107,56
D,1.36,4.75,8.0,6,4,0,17,3,149,58,88,23,3,1,6,10,14,103,35,122,48
D,2.6,3.25,3.0,2,3,5,12,17,124,34,133,47,2,3,5,7,14,132,39,120,38
D,5.5,3.6,1.67,3,0,7,6,20,77,50,150,91,5,3,2,13,8,102,64,89,52
D,2.88,3.4,2.4,4,5,1,13,11,145,80,117,55,5,5,0,18,9,160,89,70,36
D,2.89,3.29,2.62,5,2,3,13,9,98,35,132,43,2,3,5,10,18,110,46,121,45
D,1.5,4.5,7.5,4,2,4,13,14,143,43,130,46,2,5,3,8,17,108,36,147,50
D,3.25,3.4,2.2,1,2,7,10,25,115,69,173,108,5,4,1,18,10,173,97,108,55
D,6.0,4.0,1.57,3,4,3,12,11,106,49,125,67,7,2,1,24,7,169,96,117,73
D,1.91,3.5,4.75,4,1,5,13,18,118,38,110,42,2,4,4,11,17,112,41,191,58
