result,odds-home,odds-draw,odds-away,home-wins,home-draw,home-losses,home-goals,home-opposition-goals,home-shots,home-shots-on-target,home-opposition-shots,home-opposition-shots-on-target,away-wins,away-draw,away-losses,away-goals,away-opposition-goals,away-shots,away-shots-on-target,away-opposition-shots,away-opposition-shots-on-target
H,1.4,5.0,7.5,8,1,1,23,6,156,61,84,34,3,2,5,13,17,152,49,144,48
H,1.67,3.75,5.0,2,4,4,12,14,143,50,103,44,2,3,5,9,17,140,52,116,42
H,2.5,3.3,2.75,5,1,4,18,20,133,47,150,57,5,0,5,11,14,160,49,107,42
H,4.5,3.75,1.73,3,1,6,10,15,137,43,125,41,5,2,3,17,9,165,59,80,30
H,1.85,3.5,4.2,5,1,4,19,16,138,57,177,57,2,3,5,8,13,131,33,110,34
H,1.36,5.0,8.5,6,3,1,23,9,161,62,78,28,2,5,3,12,12,124,51,124,44
H,1.66,4.0,5.0,3,3,4,15,18,135,44,114,42,1,4,5,8,14,97,35,157,42
H,1.72,3.4,4.5,5,3,2,14,11,130,50,139,44,3,3,4,15,14,93,41,157,45
H,1.3,5.5,9.0,7,1,2,27,12,166,67,111,43,4,3,3,11,11,151,48,114,36
H,1.36,5.0,8.5,2,3,5,20,21,161,57,96,45,3,2,5,8,16,102,35,149,47
H,2.2,3.2,3.4,5,2,3,15,13,109,37,144,49,6,0,4,15,10,117,44,131,42
H,2.89,3.5,2.37,1,3,6,8,14,133,46,130,45,6,2,2,18,12,136,59,105,43
H,2.5,3.3,2.9,3,1,6,10,14,95,34,144,41,4,2,4,13,15,148,50,114,49
H,1.67,3.8,5.0,6,2,2,18,11,155,68,104,40,4,5,1,16,12,105,43,147,54
H,2.0,3.5,3.6,4,1,5,13,12,145,46,114,43,5,3,2,12,7,153,54,111,42
H,1.91,3.6,4.0,4,2,4,19,20,129,58,154,53,3,5,2,11,10,148,51,126,43
H,2.1,3.4,3.4,7,2,1,17,6,121,40,89,22,7,2,1,24,12,149,68,121,39
H,2.4,3.3,3.0,2,4,4,8,11,115,37,131,43,3,4,3,20,21,141,56,119,53
H,1.95,3.5,4.0,2,2,6,8,14,112,40,117,40,2,1,7,7,22,113,32,129,55
H,2.5,3.3,2.75,5,2,3,13,14,124,48,179,59,6,1,3,15,16,148,40,122,48
H,2.62,3.25,2.62,1,3,6,8,20,140,44,169,65,6,2,2,12,11,139,44,123,38
H,2.63,3.4,2.6,2,4,4,14,18,109,40,124,51,3,6,1,21,14,136,48,118,50
H,1.95,3.7,3.75,5,1,4,15,14,98,43,182,57,3,5,2,13,12,100,37,166,62
H,1.7,4.0,4.75,3,4,3,14,17,152,52,137,47,5,0,5,8,13,106,37,132,39
H,3.1,3.4,2.3,1,2,7,2,26,113,33,139,54,3,3,4,11,13,140,47,145,61
H,2.5,3.3,2.75,2,2,6,9,20,108,30,191,69,3,3,4,12,16,115,43,155,52
H,2.1,3.5,3.4,0,3,7,10,19,146,48,153,55,5,3,2,17,15,157,54,164,54
H,1.83,3.5,4.33,6,1,3,19,11,143,43,119,38,2,5,3,12,14,126,50,147,61
H,2.25,3.4,3.1,5,0,5,15,19,114,43,169,58,3,2,5,9,14,113,40,136,44
H,1.61,3.75,5.5,4,2,4,14,11,145,69,123,62,6,1,3,21,14,140,73,188,88
H,1.2,6.5,15.0,7,3,0,24,9,143,65,104,47,3,4,3,12,12,110,40,164,52
H,2.0,3.4,3.75,3,3,4,13,18,112,33,125,49,0,5,5,5,16,113,41,148,56
H,1.67,3.75,5.0,4,3,3,14,12,116,39,128,46,2,3,5,13,25,122,41,159,62
H,1.3,5.0,11.0,4,2,4,13,12,127,35,136,47,1,2,7,3,14,140,38,121,44
H,1.25,6.0,12.0,7,0,3,19,7,165,62,82,32,5,4,1,17,9,126,44,127,42
H,4.5,4.33,1.67,2,3,5,12,16,107,38,116,53,8,1,1,24,6,158,61,97,37
H,2.0,3.5,3.8,4,1,5,12,13,109,38,159,56,2,5,3,13,17,109,46,128,46
H,1.66,4.0,5.0,6,1,3,18,9,130,45,140,51,1,3,6,12,18,151,51,156,53
H,2.0,3.6,3.6,3,4,3,20,20,133,53,127,54,3,3,4,9,17,108,35,157,62
H,1.5,4.0,7.5,4,1,5,14,17,137,51,118,42,2,0,8,6,23,97,29,154,56
H,1.44,4.2,7.5,8,2,0,23,9,165,60,76,32,3,4,3,12,10,126,48,122,41
H,2.1,3.3,3.5,1,3,6,11,17,126,39,128,47,3,1,6,9,21,127,38,144,47
H,1.8,3.5,4.5,4,1,5,13,15,137,51,170,49,2,3,5,13,17,140,38,171,58
H,2.5,3.2,3.0,1,2,7,9,18,99,26,152,52,4,5,1,14,9,118,37,90,29
H,1.22,5.75,14.0,5,4,1,18,7,202,78,123,44,3,3,4,17,18,120,45,156,57
H,1.67,4.0,5.0,4,2,4,13,12,117,45,154,50,1,1,8,4,19,90,27,150,43
H,2.4,3.3,2.9,2,2,6,12,19,168,48,159,66,5,2,3,10,11,118,34,146,54
H,2.0,3.3,3.8,2,3,5,11,20,124,44,120,43,3,2,5,8,13,126,37,128,48
H,1.5,4.0,7.5,3,4,3,16,14,110,51,131,50,2,2,6,8,21,92,21,170,62
H,1.33,4.75,9.0,8,2,0,28,9,159,75,111,50,6,2,2,18,12,144,60,114,36
H,1.8,3.4,4.33,5,3,2,21,16,174,101,129,71,1,6,3,10,12,164,104,133,67
H,1.83,3.5,4.33,3,4,3,11,13,113,35,170,63,2,2,6,10,21,119,31,168,69
H,2.0,3.6,3.5,3,3,4,17,17,130,57,135,53,3,3,4,15,20,123,38,127,51
H,1.7,3.6,5.0,5,2,3,15,11,157,66,123,57,2,3,5,9,13,138,56,146,61
H,2.2,3.2,3.25,3,2,5,14,21,141,83,163,88,1,3,6,7,13,102,52,156,91
H,1.36,4.2,7.0,5,2,3,14,11,173,90,101,64,1,5,4,13,16,98,56,137,86
H,2.55,3.25,2.87,2,4,4,15,18,133,52,157,48,3,3,4,15,14,125,46,114,38
H,2.2,3.4,3.2,2,2,6,11,22,107,39,114,45,1,3,6,6,16,132,38,135,51
H,2.75,3.2,2.5,0,3,7,6,17,95,47,128,64,5,4,1,15,5,142,80,106,63
H,2.37,3.3,3.1,4,3,3,16,16,95,39,128,40,5,3,2,16,12,116,37,145,58
H,2.5,3.4,2.7,2,2,6,8,19,109,37,120,54,2,2,6,8,19,101,35,115,48
H,1.16,7.5,15.0,8,1,1,18,10,121,45,90,36,1,2,7,7,20,121,29,188,78
H,1.57,4.0,5.75,5,2,3,14,13,135,46,104,41,4,0,6,12,15,136,42,128,50
H,2.2,3.4,3.2,3,5,2,14,18,140,44,130,53,2,3,5,9,18,141,40,140,63
H,1.95,3.3,3.8,2,4,4,14,16,108,65,152,88,3,3,4,9,10,129,75,159,88
H,1.57,3.8,6.0,2,2,6,9,15,138,34,112,43,1,2,7,9,22,128,42,117,55
H,1.6,4.0,5.75,4,2,4,12,15,122,49,157,61,4,1,5,13,14,96,37,159,66
H,2.8,3.25,2.4,5,1,4,13,15,109,57,178,99,5,2,3,14,11,122,66,145,74
H,1.25,5.5,12.0,6,3,1,18,6,160,64,93,26,4,3,3,15,16,156,55,122,52
H,1.8,3.4,4.33,3,3,4,14,14,143,78,106,63,2,3,5,8,10,145,74,155,84
H,1.9,3.75,3.75,6,3,1,20,5,157,58,85,29,7,1,2,27,13,154,52,134,46
H,2.1,3.5,3.5,3,4,3,8,9,104,31,131,50,2,3,5,12,17,115,45,160,56
H,1.95,3.6,3.6,2,2,6,10,23,105,47,153,54,3,3,4,14,17,135,41,131,55
H,2.4,3.4,2.8,3,1,6,9,19,125,36,124,54,3,1,6,17,20,130,44,134,55
H,1.91,3.6,3.75,6,1,3,25,12,133,52,133,39,4,2,4,17,15,129,55,126,48
H,1.91,3.6,4.0,1,5,4,7,12,138,40,168,57,2,3,5,14,20,110,37,140,55
H,1.44,4.2,7.5,5,1,4,15,9,133,56,136,43,2,2,6,13,18,175,54,168,66
H,2.1,3.4,3.6,3,3,4,13,14,138,39,141,47,3,5,2,12,11,116,39,131,50
H,1.53,3.8,6.0,4,3,3,14,11,171,99,125,68,5,3,2,17,9,151,88,105,61
H,2.8,3.6,2.4,2,2,6,12,19,120,41,121,57,3,3,4,13,15,158,49,141,49
H,1.7,3.8,4.75,3,2,5,12,19,123,41,121,52,2,4,4,11,19,136,50,119,45
H,1.12,10.0,17.0,9,0,1,19,5,185,63,88,26,3,3,4,11,12,127,44,137,53
H,2.5,3.4,2.8,1,4,5,6,12,77,26,128,42,4,1,5,18,21,170,57,116,42
H,1.95,3.3,4.0,6,0,4,19,15,137,53,134,56,5,1,4,13,9,142,47,101,38
H,1.8,3.5,4.5,4,3,3,15,15,115,42,128,46,2,3,5,6,16,90,31,163,62
H,1.72,3.6,4.75,3,5,2,13,15,122,42,185,71,2,2,6,7,18,118,37,143,60
H,1.22,6.0,12.0,10,0,0,38,7,167,72,88,32,5,2,3,15,16,120,49,118,52
H,1.91,3.6,3.8,5,0,5,13,16,116,34,139,53,1,3,6,17,25,138,51,171,57
H,1.44,4.5,7.5,6,1,3,16,12,149,49,122,42,5,3,2,14,9,118,32,140,43
H,1.44,4.5,7.0,7,1,2,26,11,176,66,106,33,2,2,6,9,19,109,31,196,71
H,1.29,5.5,11.0,5,3,2,16,9,155,55,83,24,3,4,3,9,8,91,35,127,44
H,2.1,3.3,3.5,2,4,4,9,15,138,45,117,36,3,3,4,15,14,135,44,159,56
H,1.44,4.2,7.5,4,3,3,15,12,102,41,120,37,3,1,6,13,20,124,43,147,41
H,2.0,3.5,3.6,2,3,5,11,19,142,44,129,58,3,0,7,14,20,132,50,155,53
H,1.64,4.0,5.25,1,3,6,6,17,102,23,131,39,2,2,6,14,24,107,34,139,59
H,1.95,3.4,3.8,9,1,0,25,8,118,48,122,38,2,4,4,13,13,162,39,114,36
H,1.44,4.5,6.5,6,2,2,20,8,162,57,118,30,5,0,5,15,17,123,45,144,57
H,1.7,3.6,5.0,1,3,6,10,17,113,42,142,50,4,1,5,12,15,124,41,113,44
H,2.4,3.5,2.8,4,4,2,25,21,162,72,120,55,4,2,4,15,15,159,49,128,39
H,1.67,3.8,5.0,2,2,6,12,16,136,50,146,47,2,3,5,9,16,103,38,111,43
H,1.53,4.1,6.0,4,2,4,17,15,128,51,123,40,1,5,4,8,16,79,24,128,54
H,1.61,3.5,6.0,4,3,3,14,11,158,83,127,78,4,3,3,16,15,129,80,174,85
H,2.25,3.4,3.1,3,1,6,11,15,118,48,132,38,6,1,3,19,15,119,44,154,47
H,2.38,3.3,2.9,5,2,3,19,16,118,44,157,47,6,2,2,20,8,142,52,83,32
H,1.66,3.6,6.0,4,3,3,16,14,112,52,117,50,3,5,2,11,9,83,34,157,52
H,2.7,3.25,2.7,3,3,4,9,10,117,37,123,38,6,3,1,16,9,93,41,134,55
H,1.8,3.5,4.5,4,2,4,13,12,101,33,127,50,3,2,5,8,15,108,36,119,52
H,2.1,3.25,3.4,4,3,3,16,16,126,78,171,83,1,2,7,9,17,97,52,124,63
H,1.55,3.75,6.5,5,1,4,12,13,122,39,151,49,3,2,5,12,16,145,45,198,59
H,4.5,3.6,1.8,2,2,6,8,19,89,23,168,58,3,3,4,9,14,139,53,134,53
H,2.0,3.3,3.6,1,7,2,11,12,153,77,103,62,4,3,3,8,8,111,57,108,55
H,3.0,3.4,2.3,2,3,5,9,16,119,29,111,47,3,2,5,11,15,129,47,134,51
H,1.53,4.33,6.0,3,2,5,14,12,119,48,116,33,3,1,6,12,24,112,41,145,56
H,2.4,3.4,2.8,1,2,7,7,21,101,29,147,57,3,2,5,12,16,159,61,129,52
H,1.8,3.5,4.5,1,3,6,10,20,132,53,151,64,1,4,5,13,18,122,39,140,51
H,1.2,6.5,13.0,8,1,1,24,6,153,65,91,32,2,3,5,9,16,125,50,109,45
H,1.72,3.75,5.0,5,1,4,12,13,120,42,136,48,0,3,7,4,17,98,21,155,57
H,1.67,3.8,5.0,4,2,4,17,14,139,54,138,48,3,2,5,13,20,112,46,114,43
H,7.0,4.2,1.5,2,3,5,9,13,138,56,162,56,7,0,3,18,7,152,60,90,31
H,2.45,3.39,2.89,4,4,2,14,11,109,40,118,42,5,2,3,17,13,119,50,158,53
H,1.44,4.5,6.5,7,1,2,29,15,160,65,117,47,1,6,3,9,13,100,26,114,45
H,1.53,4.1,6.0,6,1,3,24,12,124,47,147,51,0,6,4,9,20,103,44,173,69
H,1.83,3.5,4.33,4,1,5,12,21,147,62,125,49,2,3,5,12,18,102,36,135,51
H,3.6,3.5,2.05,1,5,4,6,17,111,38,208,61,6,3,1,18,10,117,48,135,39
H,1.17,7.5,17.0,7,1,2,30,9,148,65,83,30,3,3,4,17,20,122,47,106,53
H,2.75,3.2,2.5,3,2,5,15,22,152,84,161,94,1,5,4,8,12,139,85,123,61
H,1.36,4.5,8.0,5,2,3,15,11,157,102,125,63,2,1,7,11,19,137,75,130,82
H,2.4,3.4,2.8,5,1,4,17,19,81,38,140,44,5,3,2,15,13,122,48,126,42
H,4.0,3.6,1.9,0,2,8,9,24,103,37,155,57,6,2,2,27,14,151,66,122,45
H,2.37,3.29,3.1,4,3,3,14,11,119,41,155,49,1,8,1,15,14,119,43,122,51
H,2.0,3.5,3.6,6,1,3,16,11,111,47,139,43,3,3,4,15,14,156,54,146,51
H,1.36,4.75,8.5,5,2,3,18,14,154,56,127,43,2,2,6,6,14,126,32,149,49
H,1.61,4.33,5.0,5,3,2,20,13,130,44,146,49,4,3,3,10,7,133,41,132,31
H,1.85,3.6,4.33,3,3,4,14,13,121,46,119,41,3,3,4,14,22,156,41,167,56
H,2.37,3.8,2.7,3,5,2,19,16,175,69,139,57,7,0,3,24,12,162,65,103,40
H,1.44,4.0,7.5,6,1,3,14,12,144,80,118,64,0,5,5,8,19,117,68,127,71
H,2.2,3.4,3.2,2,4,4,10,15,110,35,163,63,2,4,4,13,17,143,53,124,45
H,1.44,4.33,7.0,6,1,3,21,11,160,59,115,38,1,3,6,5,15,121,38,91,38
H,3.0,3.4,2.3,4,2,4,13,13,97,41,175,59,7,2,1,21,7,166,71,107,35
H,1.61,3.75,5.5,6,2,2,21,13,134,57,109,42,2,3,5,8,12,146,37,104,28
H,2.38,3.25,3.0,5,2,3,13,12,117,49,157,60,4,3,3,19,15,162,44,120,34
H,1.57,4.0,5.5,4,2,4,15,14,134,57,144,47,5,4,1,16,10,106,39,111,41
H,3.0,3.25,2.38,1,4,5,9,18,78,27,137,56,5,2,3,12,11,111,45,165,51
H,1.95,3.3,3.8,2,4,4,4,12,113,55,138,82,1,4,5,8,13,118,61,149,92
H,1.2,7.0,13.0,7,1,2,26,12,170,67,85,30,3,3,4,16,17,135,47,137,57
H,2.05,3.4,3.6,4,2,4,11,12,136,39,138,44,8,1,1,24,6,151,61,120,29
H,1.1,10.0,23.0,8,2,0,21,4,138,70,92,23,4,2,4,19,18,138,48,118,51
H,2.25,3.4,3.1,3,2,5,12,18,121,46,161,55,3,3,4,15,18,119,38,158,64
H,4.0,3.6,1.85,4,2,4,15,19,103,50,143,67,6,3,1,21,9,142,46,113,38
H,1.25,5.5,12.0,5,3,2,17,9,136,55,105,33,3,4,3,12,14,115,37,162,59
H,1.4,4.5,8.0,5,4,1,15,6,180,66,93,26,6,1,3,14,9,108,45,112,42
H,1.8,3.6,4.33,4,3,3,10,11,122,37,108,39,1,1,8,7,21,86,25,158,60
H,1.83,4.0,3.75,4,1,5,17,17,142,47,156,61,2,2,6,11,20,151,56,155,65
H,7.5,5.0,1.36,1,1,8,12,27,136,56,152,63,4,2,4,20,15,158,59,99,39
H,2.5,3.3,2.8,2,7,1,9,10,117,37,139,49,2,2,6,14,19,139,59,140,58
H,2.0,3.5,3.6,0,2,8,11,24,130,37,123,51,2,1,7,11,22,146,60,131,59
H,2.0,3.5,3.75,3,4,3,12,12,116,34,112,38,3,2,5,10,14,144,50,120,46
H,2.0,3.5,3.6,3,1,6,11,19,150,45,112,45,4,1,5,15,21,120,43,126,50
H,1.67,3.75,5.0,6,2,2,24,12,120,53,128,36,4,2,4,13,18,121,44,117,47
H,1.72,3.5,5.0,6,2,2,21,14,138,60,118,49,3,2,5,16,21,128,44,131,51
H,1.36,4.5,9.0,5,2,3,20,16,202,70,130,54,3,5,2,16,13,135,43,125,40
H,2.4,3.2,3.0,3,6,1,14,12,103,45,124,50,2,7,1,10,9,94,32,119,42
H,1.91,3.5,4.0,1,5,4,11,17,138,44,112,42,4,0,6,11,17,145,45,129,53
H,1.13,9.0,21.0,7,2,1,19,5,191,68,67,29,2,4,4,8,15,122,41,116,55
H,2.4,3.5,2.87,6,1,3,25,11,139,52,122,40,4,3,3,17,17,156,54,120,46
H,1.91,3.6,3.75,2,2,6,4,14,108,28,133,47,2,3,5,12,22,106,41,151,46
H,1.83,3.3,4.33,6,2,2,19,13,139,84,132,67,3,6,1,14,11,148,84,129,65
H,2.4,3.3,2.9,3,2,5,9,15,101,34,155,57,3,2,5,17,16,144,50,166,49
H,1.57,4.0,5.5,3,3,4,16,15,112,38,132,44,2,2,6,8,19,107,40,157,59
H,1.36,4.75,8.0,5,2,3,21,14,129,45,144,50,1,2,7,6,24,119,43,150,59
H,2.2,3.4,3.2,4,0,6,18,23,100,42,169,77,1,2,7,10,22,138,36,117,48
H,3.5,3.25,2.2,1,1,8,4,19,95,28,138,42,3,3,4,9,13,118,42,109,42
H,2.3,3.25,3.1,4,4,2,11,11,133,42,129,37,3,1,6,15,18,153,47,125,51
H,2.2,3.5,3.25,5,4,1,17,11,116,48,130,42,4,3,3,14,12,111,34,133,40
H,1.7,3.8,4.75,5,3,2,20,13,164,70,110,42,6,1,3,14,10,145,48,142,46
H,1.44,4.5,6.5,3,4,3,17,15,190,67,111,41,3,2,5,11,11,105,42,123,41
H,1.91,3.4,4.0,4,2,4,14,17,113,48,123,52,5,0,5,13,12,149,42,120,37
H,1.18,6.5,16.0,8,2,0,30,5,189,88,109,33,2,3,5,12,15,156,64,152,57
H,2.3,3.4,3.0,4,2,4,13,11,115,31,125,54,1,3,6,12,21,138,48,152,61
H,1.44,4.5,6.5,6,2,2,21,12,153,53,118,39,1,3,6,7,19,116,41,113,38
H,2.39,3.29,3.0,5,4,1,11,9,115,41,104,41,6,2,2,18,11,138,58,105,44
H,5.0,4.33,1.62,3,2,5,17,22,140,64,132,58,2,2,6,11,15,172,49,89,47
H,1.3,5.0,9.0,6,1,3,22,14,173,106,121,69,3,3,4,10,10,130,79,157,89
H,1.44,4.33,7.0,6,0,4,14,13,146,47,144,51,3,3,4,18,24,108,37,171,62
H,2.5,3.4,2.7,1,3,6,11,22,129,38,133,59,4,3,3,14,9,144,49,149,48
H,1.08,11.0,34.0,4,3,3,16,16,169,58,88,29,2,3,5,12,27,94,36,159,63
H,2.0,3.3,3.75,3,2,5,10,16,151,46,120,48,4,1,5,14,18,145,54,117,44
H,3.0,3.25,2.3,7,1,2,23,11,138,77,196,95,7,1,2,16,10,159,81,135,72
H,2.05,3.2,4.0,4,4,2,11,8,97,38,124,40,3,4,3,11,12,129,40,106,35
H,1.5,4.0,7.0,6,3,1,13,4,123,41,96,24,4,4,2,14,13,104,39,140,46
H,2.6,3.3,2.62,1,0,9,6,20,124,31,159,58,2,2,6,15,19,164,60,144,58
H,1.67,3.75,5.5,4,3,3,10,11,103,37,134,46,4,1,5,10,19,94,26,154,55
H,3.0,3.3,2.4,3,3,4,13,17,106,34,148,47,5,0,5,7,12,81,32,121,51
H,1.8,3.4,4.5,3,1,6,11,16,134,80,135,77,1,5,4,6,10,108,52,144,79
H,2.0,3.5,3.8,2,3,5,15,21,118,41,139,55,4,3,3,16,13,144,43,131,41
H,4.0,3.4,1.9,1,1,8,7,22,163,47,151,62,6,1,3,12,12,150,42,152,60
H,1.95,3.5,4.0,3,1,6,12,19,115,37,104,38,3,2,5,10,17,109,41,129,45
H,1.25,5.75,11.0,5,5,0,24,10,155,58,86,31,2,2,6,5,17,107,33,162,62
H,1.9,3.4,4.0,7,2,1,16,6,133,54,138,49,1,5,4,10,19,124,36,119,43
H,1.25,6.0,12.0,4,3,3,18,12,139,54,99,38,3,0,7,12,15,97,33,155,60
H,1.61,4.0,5.25,2,3,5,12,19,115,42,130,47,2,2,6,12,20,132,47,135,52
H,2.0,3.8,3.5,5,4,1,18,11,150,58,126,43,3,4,3,9,10,155,36,153,44
H,4.75,3.6,1.73,2,4,4,12,18,138,42,132,52,6,3,1,16,5,169,66,93,25
H,1.57,4.2,5.25,5,2,3,19,20,133,47,121,51,3,0,7,10,20,101,33,189,72
H,5.25,4.2,1.57,3,1,6,14,14,116,48,125,38,5,4,1,16,6,190,68,82,27
H,1.53,4.33,6.0,4,2,4,14,12,97,45,177,58,3,4,3,13,14,105,44,159,58
H,1.95,3.6,3.6,8,0,2,25,13,139,68,126,48,7,2,1,22,8,152,62,141,37
H,1.4,5.0,6.5,5,4,1,25,13,165,71,132,49,2,2,6,12,18,106,33,137,50
H,1.14,8.5,17.0,7,1,2,23,12,144,61,96,36,2,0,8,10,17,95,29,162,59
H,2.25,3.25,3.2,1,3,6,11,19,124,40,151,60,3,3,4,15,18,104,44,146,47
H,3.75,3.39,2.04,2,4,4,8,12,113,35,132,42,3,3,4,14,18,141,47,117,39
H,1.67,4.0,4.75,1,3,6,8,15,125,43,123,52,5,1,4,18,20,126,45,162,57
H,1.61,3.75,5.5,3,1,6,11,16,116,39,171,53,2,2,6,8,19,115,36,142,62
H,1.33,5.0,9.0,9,0,1,22,8,153,56,126,30,6,1,3,19,15,141,51,148,54
H,1.62,4.0,5.0,3,1,6,16,21,106,42,136,66,0,5,5,9,18,97,32,113,57
H,2.1,3.3,3.6,3,2,5,7,14,119,35,90,40,2,4,4,14,24,131,47,152,58
H,3.1,3.25,2.3,1,4,5,7,13,127,39,130,43,4,2,4,15,12,124,42,124,45
H,1.5,4.75,5.75,6,2,2,22,12,158,58,113,32,6,3,1,20,11,156,59,101,44
H,7.5,5.0,1.36,4,2,4,17,16,168,47,116,37,9,1,0,36,7,183,86,94,30
H,1.17,7.0,16.0,9,0,1,30,4,188,84,64,25,6,2,2,21,14,135,50,121,56
H,1.4,4.5,8.0,7,3,0,25,7,156,65,105,33,4,5,1,16,13,130,54,139,43
H,1.95,3.6,3.79,2,5,3,6,7,95,37,122,41,2,3,5,14,23,101,38,133,56
H,1.44,4.2,7.5,5,2,3,13,14,155,46,140,59,5,1,4,18,19,133,43,153,55
H,1.62,4.0,5.25,4,3,3,13,11,108,41,94,37,2,4,4,16,26,128,46,174,72
H,2.75,3.3,2.5,2,2,6,4,14,123,37,164,57,1,1,8,10,25,135,56,146,60
H,1.91,3.5,4.0,5,2,3,15,13,132,47,158,49,3,5,2,14,11,96,34,169,54
H,2.6,3.4,2.6,3,4,3,18,18,143,51,132,58,5,3,2,20,12,158,65,126,48
H,2.1,3.5,3.3,4,2,4,16,18,120,41,141,62,5,2,3,17,16,127,53,94,39
H,2.0,3.5,3.8,4,3,3,15,18,120,49,150,42,2,2,6,7,22,83,26,171,61
H,2.6,3.4,2.6,3,3,4,13,17,108,36,153,55,3,7,0,23,15,133,52,117,49
H,1.91,3.6,3.75,3,5,2,19,14,143,50,112,48,3,3,4,18,19,126,56,136,54
H,2.0,3.5,3.6,6,2,2,21,11,121,54,128,49,6,3,1,20,11,166,69,115,47
H,1.44,4.2,7.5,4,4,2,15,8,135,59,126,39,2,4,4,12,14,123,45,121,49
H,1.72,3.8,4.75,4,2,4,15,17,137,58,118,49,4,3,3,20,20,129,51,113,47
H,3.4,3.3,2.2,4,1,5,7,13,91,31,122,54,4,2,4,17,18,127,47,153,52
H,3.6,3.6,2.0,3,3,4,13,13,131,54,153,57,6,1,3,19,9,151,60,105,43
H,1.8,3.75,4.2,1,5,4,6,11,105,30,139,49,3,0,7,11,21,125,51,149,52
H,2.2,3.3,3.4,2,2,6,12,18,138,54,142,49,4,2,4,12,17,99,36,117,49
D,9.0,5.5,1.3,2,4,4,13,21,123,44,123,50,6,1,3,19,11,158,62,87,25
D,2.3,3.4,3.0,5,1,4,15,17,130,42,120,44,3,2,5,14,10,144,46,117,36
D,2.4,3.3,3.0,5,4,1,16,9,112,39,100,32,6,4,0,19,8,150,52,127,40
D,2.15,3.3,3.3,2,1,7,8,21,119,37,135,56,5,2,3,15,14,120,43,133,49
D,2.38,3.3,3.1,4,2,4,13,18,107,40,187,81,2,3,5,10,13,127,49,133,40
D,3.75,3.4,2.0,5,1,4,18,21,114,40,134,52,2,3,5,14,19,163,63,105,45
D,2.15,3.3,3.4,2,6,2,8,11,118,39,144,48,3,1,6,13,18,139,42,140,47
D,2.6,3.2,2.75,1,5,4,11,17,134,51,130,44,5,1,4,14,12,117,41,106,36
D,1.44,4.33,7.0,2,4,4,16,18,159,63,104,42,2,2,6,11,19,149,48,108,50
D,2.0,3.5,3.75,2,4,4,13,14,125,51,126,49,5,2,3,15,14,129,56,160,66
D,1.67,3.8,5.0,5,1,4,13,10,141,44,110,44,3,3,4,9,12,119,41,126,46
D,1.5,4.2,7.0,4,1,5,15,17,122,48,102,49,4,0,6,12,21,139,52,136,43
D,2.5,3.39,2.79,1,6,3,10,14,102,34,117,46,5,4,1,20,13,136,55,148,44
D,2.0,3.5,3.6,3,2,5,11,14,110,45,105,46,4,1,5,13,17,143,44,127,48
D,2.1,3.25,3.79,3,4,3,10,9,86,33,149,53,3,5,2,12,14,90,35,127,42
D,3.1,3.4,2.25,2,3,5,9,17,113,41,121,48,6,2,2,24,15,120,47,113,42
D,2.38,3.5,2.9,3,2,5,14,22,137,47,110,45,1,3,6,10,20,121,45,144,59
D,2.25,3.3,3.0,1,4,5,8,13,142,88,119,63,1,7,2,12,13,153,80,104,63
D,3.0,3.6,2.3,3,2,5,11,14,125,45,114,41,5,3,2,23,13,170,70,141,52
D,2.38,3.4,2.9,2,4,4,13,13,172,42,106,33,3,3,4,13,9,189,59,103,29
D,3.1,3.5,2.25,1,4,5,10,16,99,35,153,57,7,1,2,23,11,137,61,128,45
D,1.8,3.5,4.5,2,2,6,7,15,110,38,130,53,1,2,7,3,16,118,30,121,46
D,5.5,3.8,1.61,2,1,7,9,16,115,34,159,49,6,3,1,15,5,223,77,111,41
D,1.83,3.5,4.33,5,3,2,16,8,145,58,100,38,6,4,0,22,6,152,57,82,18
D,1.8,3.6,4.33,3,4,3,14,14,132,40,131,47,2,2,6,16,24,140,54,190,75
D,2.7,3.4,2.6,5,3,2,11,6,130,48,175,51,5,1,4,20,20,134,58,152,57
D,4.75,3.5,1.75,2,2,6,6,17,95,33,167,66,6,3,1,15,6,122,43,103,28
D,4.0,3.25,1.9,0,4,6,6,20,123,68,137,79,6,3,1,20,9,167,96,134,68
D,2.29,3.39,3.1,3,2,5,15,18,109,36,162,68,3,4,3,16,17,151,53,137,56
D,4.2,3.5,1.91,4,2,4,11,14,117,38,125,48,6,0,4,14,12,118,41,93,35
D,2.0,3.4,3.75,3,5,2,11,10,90,38,133,46,4,0,6,15,21,97,41,172,78
D,2.3,3.4,3.1,3,3,4,14,18,127,51,115,43,5,2,3,19,16,133,45,146,56
D,1.95,3.5,3.75,6,1,3,18,12,116,45,164,54,3,3,4,11,11,113,34,136,43
D,2.45,3.3,2.8,3,5,2,14,15,105,35,153,51,3,3,4,16,16,151,59,132,50
D,1.57,4.0,5.75,2,3,5,9,11,153,49,119,45,1,5,4,7,13,101,32,150,52
D,1.95,3.5,3.75,6,0,4,13,13,139,45,132,44,6,0,4,13,13,116,36,154,51
D,2.05,3.5,3.4,3,2,5,10,15,124,33,165,50,2,4,4,12,16,107,31,193,61
D,2.75,3.3,2.5,3,4,3,11,9,150,51,117,32,3,5,2,12,7,163,57,152,40
D,2.5,3.3,2.88,2,1,7,9,22,115,33,142,58,2,4,4,6,10,138,47,144,56
